,user_id,tweet_id,time,location,polarity,subjectivity,text, hashtags
130,6028632,758664138264551424,2016-07-28 10:03,Dublin,0.8,0.75,UK cities in the 70's. Do you remember before the EU when life was great?    theguardian. … pic.twitter.,#Brexit #VoteLeave
131,175444192,758663077986439168,2016-07-28 09:59,Argentina,0.0,0.0,Socialist leaders in France Italy and Greece and a socialist Pope = Long-term migration and terrorism crisis.    ,#LeaveEU #Brexit #Fixit #AFP
132,741539933115064320,758663014350479360,2016-07-28 09:58,"Stoke-on-Trent, England",-0.0625,0.0625,Boris meal with French foreign minister who branded him liar     ,#Brexit #LeaveEU #buyBritish #supportTheBritishEconomy
133,29677628,758655104325156864,2016-07-28 09:27,Dorset,0.2333333333333333,0.3666666666666667,The latest The Neil Armstrong Daily!  edition_id=051adb10-54c7-11e6-bc3e-002590a5ba2d … Thanks to     ,#voteleave #brexit
134,233922416,758648633839460352,2016-07-28 09:01,"Birmingham, UK",1.0,0.3,500 another milestone; hope we can keep this going & get best deal for  !      …,#Britain #Brexit #StrongerIN #VoteLeave
135,125765512,758647629119193088,2016-07-28 08:57,Wherever my feet are standing,0.0,0.0,4000 signatures!  change. nt-of-sweden-swexit-nej-tack-till-eu?recruiter=149854775&utm_source=share_petition&utm_medium=facebook&utm_campaign=share_facebook_responsive&utm_term=des-lg-share_petition-custom_msg&recuruit_context=fb_share_mention_variant&fb_ref=Default …    ,#Swexit #Brexit #LeaveEU #NejTackEU
136,717362844497551360,758629197094850560,2016-07-28 07:44,"Henrietta, NY",0.0,0.0, voters need to stop trying to silence  voters  theneweuropean.co. air_campbell_on_why_remainers_won_t_shut_up_and_do_what_they_re_told_1_4626810 …    ,#VoteLeave #VoteRemain #Brexit #brexitdebate #brexitfail #EUref
137,253498519,758628612916600832,2016-07-28 07:42,"Wakefield,England",0.0,0.0, won I helped campaign for it I did  ,#Brexit #VoteLeave
138,379851447,758628111697182720,2016-07-28 07:40,London UK,-0.5,0.9,Brexit Warnings Wrong On Trade: Think-Tank  EU    8,#brexit #referendum #voteleave
139,379851447,758627857966985216,2016-07-28 07:39,London UK,0.0,0.0,JACOB REES-MOGG: EU superstate laws strip Britain of its Magna Carta rights      4,#EU #brexit #referendum #voteleave
140,379851447,758627350934384640,2016-07-28 07:37,London UK,0.0,0.0,Do you want sovereignty back? Then vote to leave the EU      6,#EU #brexit #referendum #voteleave
141,2502009804,758615967878508544,2016-07-28 06:51,Zorg in the Galaxy Andromeda,-0.3944444444444445,0.8166666666666667, annoyed as  appoints tough negotiator to lead  negotiations  telegraph.co.  … via ,#VoteLeave #EU #Brexit
142,2842749711,758611302747078656,2016-07-28 06:33,UK & Poland,0.0,0.0,We shouldn't be taking Article 50 for granted it may not be there forever!      ,#Brexit #EU #LeaveEU #VoteLeave #EUref
143,19644086,758595928437690368,2016-07-28 05:32,North London,-1.0,1.0,Paris Match claimed Paris boring compared to London &   …    ,#BorisJohnson #Brexit #VoteLeave
144,287649868,758593820992933888,2016-07-28 05:23,United Kingdom,0.31666666666666665,0.35000000000000003,I wonder how many more businesses will use  as an excuse to get cut staff close branches shops and offices.  ,#Brexit #Lloyds #VoteLeave
145,24189843,758590584479182848,2016-07-28 05:11,England,0.4,0.8,Differences between free movement in EEA & EU explained   ,#voteleave #Brexit
